class,Lichen location 1,Lichen location 2,Lichen location 3,Lichen location 4,Lichen location 5,Lichen location 6,Lichen location 7,Lichen location 8,Root location 1,Root location 2,Root location 3,Root location 4,Root location 5,Root location 6,Root location 7,Root location 8,Root location 9,Root location 90,Soil location 1,Soil location 2,Soil location 3,Soil location 4,Soil location 5,Soil location 6,Soil location 7,Soil location 8,Soil location 9,Soil location 90
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,3.07E-05,0,0.00014007,3.13E-05,5.79E-05,0,0,2.82E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,6.76E-05,0,0,0,0,2.89E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,4.60E-05,2.22E-05,2.37E-05,0,4.84E-05,0,0,0,0,0,0.000940514,0.001246837,0.001035248,0.000577788,0.000869554,0.000173681,5.06E-05,8.58E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E-05,0,0,0,0,0.000128983,0,0,0,2.89E-05,0.000462615,0.000101392,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,0.000792982,0.002389259,0.001656397,0.001272302,0.000775718,3.86E-05,0.000166252,0.000358772,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319775,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,1.88E-05,0,4.34E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,1.88E-05,2.41E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,1.86E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01E-05,0,0,0,0,0,0,0,0,0,3.72E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,4.09E-05,0,2.89E-05,0,5.46E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,4.09E-05,0,7.72E-05,0,3.12E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,2.33E-05,0,0,0,0,0,0
Sordariomycetes,0,0,0,4.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934367,0,7.14E-05,0.000122561,1.88E-05,0.020118006,0,0,0,0
Sordariomycetes,0,0.000360154,0,0,0,0,0,0,0.000138099,0,0,0,0.000112889,0,0,0,0,0,0,1.84E-05,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0.000715929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0
Sordariomycetes,0.000579388,0,9.21E-05,0.000257247,0.000153413,0.000143349,0,0,0,0,0,0,2.15E-05,0,0,0,0,0,0,0,0,2.33E-05,1.88E-05,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,3.68E-05,0,0,0,0,0,0,5.71E-05,0,0,1.84E-05,2.46E-05,4.28E-05,2.33E-05,0,7.72E-05,2.17E-05,0,0,6.19E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67E-05,5.63E-05,0,0,0.000116991,1.69E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22E-05,0,0,9.34E-05,3.13E-05,1.93E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,2.89E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34E-05,0,0,1.69E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42E-05,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,0,0.001118781,1.84E-05,0.000114234,0.000163415,0.000200185,0.001177169,2.17E-05,0,0.003365577,0.002625777
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,2.14E-05,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,0,0,5.06E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-05,3.61E-05,0,1.69E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-05,4.34E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125436,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49E-05,4.02E-05,0.000221297,6.14E-05,0.000292725,0.000782057,0.00099467,0.000545164,0,0,0.00088657,0.001566796
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448742,0,2.14E-05,9.92E-05,5.00E-05,0.000202627,0,0,0.000722809,0.000681216
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,0,0.000165973,0,0,0,5.63E-05,4.82E-05,0,0,0.000474343,0.000439694
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,4.28E-05,0.000338502,0.000487951,8.68E-05,0,0,7.34E-05,0.000105279
Sordariomycetes,0.000278106,0,0,0.000230168,0,0,0.000147292,0.001895275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,0,0.000137627,0.000332888,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285976,2.50E-05,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E-05,0,0,0.000252033,5.53E-05,0.000614009,0.000641987,8.13E-05,0.001292956,0.001568554,0.00169247,2.26E-05,0.000111472
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-05,0,0,0.000163761,0.00021675
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000620347,5.71E-05,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,5.91E-05,0,0,0,0,0,0.000135237,0,0,0,0,0,0,0,0.000383992,0.000136243
Sordariomycetes,0.000787967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-05,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442595,0,0.000221329,0.000822911,0.000187674,0.000328063,0,0,9.04E-05,0.000204365
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E-05,0,0,0,0,0,0,2.14E-05,2.33E-05,0.000175162,0.000260521,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,1.93E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,0,0,0,0,2.17E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E-05,0,0,1.69E-05,3.72E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116796,0,0,0.000204269,3.13E-05,0.000207452,7.23E-05,0,0.000231525,0.000272486
Sordariomycetes,0,0,4.60E-05,0,0,0,0,0,0,0,0.000758554,0,0.000209651,0.000316271,0,1.43E-05,0.000330252,0.001972921,0.002563362,0.000577353,0.001527884,0.012647146,0.007231689,0.038730781,0.000780663,0.001754865,0.034243056,0.003139785
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28E-05,3.50E-05,3.13E-05,3.86E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0.00013011,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10E-05
Dothideomycetes,6.95E-05,4.91E-05,0.000966688,0.000379101,0.000153413,0.00050172,0.000540072,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,2.92E-05,0,0,0,0,0,1.86E-05
Lecanoromycetes,0.001042898,0.000130965,0,0,0.000332396,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0.00017812,9.28E-05,0.00084042,0.001407552,0,0.000426473,0,0,0
Lecanoromycetes,0.00020858,0.032757633,0.119746513,0.089345916,0.071413961,0.036314985,0.151891069,0.086918195,0,0,3.56E-05,0,0,0,0,0,0,0.000110443,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,8.13E-05,0,0,0,0,0
Lecanoromycetes,6.95E-05,0,0,0.002856795,0.010866786,0,0.007904686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190404,0,0.000291812,0.000325301,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011886,0,0.000751749,0,0,0
Lecanoromycetes,0,0,0,9.48E-05,0,7.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116725,0.000913345,0,9.40E-05,0,0,0
Lecanoromycetes,0.850796079,0.760775968,0.657639134,0.696055999,0.690053695,0.860282875,0.683681652,0.818097673,0.000156512,3.34E-05,0.000213343,0.000359542,0,8.27E-05,0.00038289,0.000366079,0.000299884,0.000667681,0,0.000264108,2.14E-05,0.000134234,0.000175162,0,0,0.00013259,0,0
Lecanoromycetes,9.27E-05,0.000802161,0.00010741,0.001313313,0,0.001385703,0.000654632,0,0,0,0,0,0,0,0,0,0,0,6.15E-05,4.30E-05,0,9.92E-05,4.38E-05,0,7.23E-05,0,0,0
Lecanoromycetes,0,0,0,0,0,0.006928517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0.010679472,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-05,6.43E-05,0,0.000456672,0,0,0,0,0
Lecanoromycetes,0.00020858,4.91E-05,6.14E-05,0,0.000409103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0.000554443,0.000231464,1.93E-05,0,0,0,0
Lecanoromycetes,0,0.021118114,0,0,0.001789824,0,0,0,0,0,0,0,0,1.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-05,0.001190594,0.000193929,0,0,0,0,0
Lecanoromycetes,0,0,0,0.00117792,0,0,0.012470746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056028,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0.025548681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0.002439224,0.011354744,0.007622632,0.006392227,0.00298643,0.012618038,0.013178773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0.000961291,0.000664792,9.56E-05,0.000769193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0.003863469,0.014776511,0.010168023,0.008846842,0.005471139,0.017331391,0.016837094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0.030892952,0.000130965,0.00010741,0.085175808,0.094298133,0.005471139,0.033729931,0,0,0,0,0,0,0,4.10E-05,0,0,0,0,7.98E-05,0,5.25E-05,8.13E-05,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0.000392779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0.000406179,0,0,0,6.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,6.77E-05,0.001022756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0.00026193,0.000168787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0.000294671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0.000231755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,5.25E-05,1.88E-05,0,0,0,0,0
Lecanoromycetes,0,0.000425636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,0,0,0,0,0,0
Lecanoromycetes,6.95E-05,0.000998608,0.000230164,5.42E-05,0,0,0,0.000132228,0,0,0,0,0,0,2.73E-05,0,0,0,0,0,4.28E-05,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,1.75E-05,1.88E-05,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,0,0,0,0,0,0
Lecanoromycetes,0,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E-05,0
Lecanoromycetes,0,0,0,0,0,0,0,0.000176305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0.000115878,0.001735287,0.000122754,0.000473876,0.000102276,0.000215023,0.000147292,0,0,0,0,0,0,0,0,0,0,7.53E-05,0,0,0,0,3.75E-05,2.41E-05,0,0,0,0
Lecanoromycetes,9.27E-05,0.000360154,4.60E-05,0.000121854,0.000127845,0.000191131,0,0.00011019,0,0,0,0,0,0,0,0,0,0,1.84E-05,1.84E-05,0,4.67E-05,3.13E-05,1.45E-05,5.06E-05,0.00013259,6.78E-05,4.34E-05
Lecanoromycetes,0,0.001129574,0,0,7.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E-05,0
Lecanoromycetes,0.000162229,4.91E-05,0,0.000243708,0.000153413,0.000406154,9.82E-05,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,0,0,1.45E-05,0,0,2.26E-05,0
Lecanoromycetes,0,0.000998608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0.000102276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38E-05,0,0,0,1.86E-05
Lecanoromycetes,0.000115878,0.000196448,0,0.000243708,0.000664792,0.000215023,0.000294585,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,0,0,3.50E-05,1.88E-05,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0.000191131,0.000163658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,6.95E-05,0,0,0,0,0.000143349,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,0,0,0,0,0
Lecanoromycetes,0.000115878,0,0,4.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191996,5.57E-05
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43E-05,0,0.000242468,5.31E-05,0,0.002305181,0.001240695,0.002356083,0.009944964,0.00532993,0.009451121,0.01250506,0.009796046,0.005443652,0.007567688
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38E-05,0,0,0.000107292,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012909,0.000153551,0.000157072,0.000501917,0.000681881,0.000593409,0.000636096,0.001700269,0.00033317,0.000464465
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000604223,0.000594516
Leotiomycetes,0.000162229,0,0.000168787,0.000148932,0.000178982,0,0.000114561,0.000132228,2.76E-05,0,0,0,5.91E-05,6.33E-05,0,0,5.31E-05,0,0.000135237,0.000190404,0.000221329,0.001447389,0.000719415,0.00161137,0.00083849,0.000857934,0.000446108,0.000829845
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,1.00E-04,4.09E-05,5.00E-05,0,3.61E-05,2.34E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104512,0.001801374,0.001703039
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118857,0,0,0.000688481,0,0.000114234,0,1.88E-05,4.82E-05,0.000101197,8.58E-05,2.26E-05,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26E-05,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247715
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487951,0,0,0,0.000208937,0.000873195
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561004,0,0,0,0,0,0,0,0,0.000419245,0.001372694,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04E-05,0.000180726,0,0,0,0,0,0,0,0,0,6.81E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71E-05,0,0,0,0,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53E-05,0,0,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147383,0,0,0,0,0,0,0,0,0.001134852,0.001450688,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38E-05,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E-05,2.34E-05,0,0
Dothideomycetes,0,8.19E-05,0,0.000108314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0.000122561,8.76E-05,6.75E-05,5.06E-05,3.90E-05,3.95E-05,0.000278679
Dothideomycetes,0,0.000442007,0.000122754,0.000230168,0.000153413,7.17E-05,0.000114561,0.00011019,0,0,0,0,0,0,0,0,1.52E-05,0,6.76E-05,0,2.14E-05,0.000151742,6.88E-05,6.27E-05,3.61E-05,8.58E-05,8.47E-05,0.000111472
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-05,0,0,0,0,5.25E-05,5.63E-05,3.38E-05,0,0,0,4.34E-05
Dothideomycetes,0,0.000491119,7.67E-05,0,0,0,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0.001506098,0.000230164,0.000148932,0,0.000430046,0.000245487,0.000286495,0,0,0,0,0,0,0,0,0,0,2.46E-05,2.46E-05,3.57E-05,1.75E-05,8.76E-05,5.79E-05,5.06E-05,0.000187186,5.08E-05,0.000148629
Dothideomycetes,0,0,0,0,0,0,0,0,0,2.78E-05,0,0,0.00023653,0,0,0,0.000383396,0,7.38E-05,0.000128983,0.000271306,0.000822911,0.00071316,0.000154383,0,0,0.00012988,0.000334415
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75E-05,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78E-05,0.00013259,0,0
Dothideomycetes,0,0,0,0.000135393,0,0.000382263,0,6.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-05,6.21E-05,0.000142436
Dothideomycetes,0,0,0,0,0,0,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0.000147532,3.07E-05,2.14E-05,0.000391029,0.000100093,0,0.000122882,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,2.50E-05,0,0,0,2.26E-05,0
Dothideomycetes,0,0.000163706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0.000441916,0,0,0,0.005940126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0.000278301,0.000122754,0,0,0,0,0,0,0,0,0,1.61E-05,0,0,0,0,0,0,0.000245682,0.000335563,0.000145906,0.000869554,0,0,0,0,0
Dothideomycetes,0,0.003486944,0,0,0.000102276,0,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0,0,1.86E-05
Dothideomycetes,0,0,0,0,0.000127845,7.17E-05,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320994,0,0,0,0,0,0
Dothideomycetes,0,0.000196448,4.60E-05,0.000121854,0,0,9.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0.000278301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eurotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101314,0,0,0,0
Eurotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115787,0,0,0,0
Eurotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-05,0,0,0,0,0,1.45E-05,0,0,0,0
Eurotiomycetes,0,0,0,0,0,0,0,0,0,2.22E-05,0,1.63E-05,0,2.43E-05,6.38E-05,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,0
Eurotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-05,3.75E-05,0,0,0,1.69E-05,3.72E-05
Eurotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E-05,0.000218383,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,0,0,0,7.95E-05,4.68E-05,0,0
Orbiliomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95E-05
Orbiliomycetes,0,0,0,0,0,0,4.91E-05,8.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-05,0,0
Orbiliomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,2.33E-05,5.00E-05,0,0,0,2.26E-05,2.48E-05
Orbiliomycetes,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-05,0,0,0,0,0,8.61E-05,4.30E-05,6.43E-05,5.25E-05,0.000175162,0.000178505,6.51E-05,8.58E-05,3.95E-05,5.57E-05
Orbiliomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31E-05,2.17E-05,2.34E-05,0,3.10E-05
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204269,3.13E-05,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,4.60E-05,5.56E-05,0,0,0,1.46E-05,0,0,0.000994553,0,0,0,2.86E-05,2.33E-05,0,0,5.78E-05,0,0,0.00013005
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38E-05,0,0,0,1.69E-05,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0.001261301,0.008133743,0.000752628,0.000185218,0.002010504,0.004019074,5.01E-05,0.000142628,0.00547004,0.00225907,0.000239739,3.69E-05,0.000921014,0.001126396,0.002008107,0.001871891,0.000628867,0.000343174,0.00101645,0.003232679
Lecanoromycetes,0,0,0,0.000121854,0.000511378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,7.37E-05,3.89E-05,0.000231122,0,0,5.84E-05,0,0,1.52E-05,8.53E-05,0.000331946,0.00068791,0.000656847,0.000344339,0.000143883,0.000410079,0.000159024,0.000272979,0.000440461,0.000501623
Pezizomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,5.00E-05,0,0,0,0,0
Pezizomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520631,0,0,0,0,0,0,0,0,0,0.001876716,0,0.001013922,0,0
Pezizomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23E-05,0,0,0,0,0,0,0,0,0,0,0,0
Pezizomycetes,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,0,0,0.00019968,0,0,0.000159826,0,7.85E-05,0,1.88E-05,0,0.000202394,0.000343174,3.95E-05,4.34E-05
Pezizomycetes,0.000486686,0,0,4.06E-05,0.000102276,0.00016724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-05,0,0
Leotiomycetes,0,0.002390112,0.000138098,0.001529942,0.000639223,0.00117068,0.000474608,0.002358075,0,0,4.74E-05,0,0,0,4.10E-05,7.13E-05,0,0,0.000252033,0.000288677,0.000214189,0.000262631,0.000150139,0.000414904,0.00039756,0.00091253,0.014828869,0.000272486
